,Unnamed: 0,id,trial_date,trial_hour,day_of_week,trial_country,subscription_date,sub_hour_start,sub_label,trial_dateTime,sub_dateTime,subLag,country_count,us,uk,can,aus,mon,tueSun,wedSat,thr,fri
68310,68310,51a654ebe4b067bf402bb219,2013-05-29 00:00:00,15,Wednesday,United States,2013-05-30 00:00:00,11.0,1,2013-05-29 15:00:00,2013-05-30 11:00:00,0 days 20:00:00.000000000,45149,1,0,0,0,0,0,1,0,0
72746,72746,51a84097e4b013f5da47b432,2013-05-31 00:00:00,2,Friday,United States,,,0,2013-05-31 02:00:00,,,45149,1,0,0,0,0,0,0,0,1
22078,22078,518cdafce4b082221e520989,2013-05-10 00:00:00,7,Friday,Switzerland,,,0,2013-05-10 07:00:00,,,297,0,0,0,0,0,0,0,0,1
6648,6648,51841703e4b0a85f6b870ca0,2013-05-03 00:00:00,15,Friday,Canada,2013-08-06 00:00:00,21.0,1,2013-05-03 15:00:00,2013-08-06 21:00:00,95 days 06:00:00.000000000,4868,0,0,1,0,0,0,0,0,1
72225,72225,51a800dbe4b0d0905b20662b,2013-05-30 00:00:00,21,Thursday,United States,2013-05-31 00:00:00,17.0,1,2013-05-30 21:00:00,2013-05-31 17:00:00,0 days 20:00:00.000000000,45149,1,0,0,0,0,0,0,1,0
2918,2918,518206b8e4b03d6dffb6966c,2013-05-02 00:00:00,2,Thursday,China,,,0,2013-05-02 02:00:00,,,465,0,0,0,0,0,0,0,1,0
17738,17738,518a9aefe4b02aad8188e5d5,2013-05-08 00:00:00,14,Wednesday,Canada,2013-05-21 00:00:00,15.0,1,2013-05-08 14:00:00,2013-05-21 15:00:00,13 days 01:00:00.000000000,4868,0,0,1,0,0,0,1,0,0
1634,1634,51817625e4b00c4087815e13,2013-05-01 00:00:00,16,Wednesday,United States,,,0,2013-05-01 16:00:00,,,45149,1,0,0,0,0,0,1,0,0
67340,67340,51a60bece4b093105c299a94,2013-05-29 00:00:00,10,Wednesday,United Kingdom,,,0,2013-05-29 10:00:00,,,5408,0,1,0,0,0,0,1,0,0
18240,18240,518ac5e9e4b007d5b4d07c11,2013-05-08 00:00:00,17,Wednesday,United States,,,0,2013-05-08 17:00:00,,,45149,1,0,0,0,0,0,1,0,0
51676,51676,519cf8b8e4b0f6e1ac14f9e3,2013-05-22 00:00:00,12,Wednesday,United States,,,0,2013-05-22 12:00:00,,,45149,1,0,0,0,0,0,1,0,0
1,1,518093ade4b00cbd5d9abe26,2013-05-01 00:00:00,0,Wednesday,United States,,,0,2013-05-01 00:00:00,,,45149,1,0,0,0,0,0,1,0,0
58918,58918,51a1169de4b0697b9ba9bf1d,2013-05-25 00:00:00,15,Saturday,Australia,,,0,2013-05-25 15:00:00,,,3414,0,0,0,1,0,0,1,0,0
6124,6124,5183de40e4b0999588596166,2013-05-03 00:00:00,11,Friday,United States,,,0,2013-05-03 11:00:00,,,45149,1,0,0,0,0,0,0,0,1
39322,39322,5196ee74e4b00dab0679f9e4,2013-05-17 00:00:00,22,Friday,United States,2013-05-27 00:00:00,22.0,1,2013-05-17 22:00:00,2013-05-27 22:00:00,10 days 00:00:00.000000000,45149,1,0,0,0,0,0,0,0,1
57566,57566,519ff18ee4b0626f043b7195,2013-05-24 00:00:00,19,Friday,United Kingdom,,,0,2013-05-24 19:00:00,,,5408,0,1,0,0,0,0,0,0,1
31270,31270,51929ca5e4b02895e7fda54f,2013-05-14 00:00:00,16,Tuesday,United States,,,0,2013-05-14 16:00:00,,,45149,1,0,0,0,0,1,0,0,0
2089,2089,5181a0cde4b013121af20477,2013-05-01 00:00:00,19,Wednesday,United States,,,0,2013-05-01 19:00:00,,,45149,1,0,0,0,0,0,1,0,0
70800,70800,51a77cd0e4b0b9bb8be45005,2013-05-30 00:00:00,12,Thursday,Spain,,,0,2013-05-30 12:00:00,,,426,0,0,0,0,0,0,0,1,0
57075,57075,519fbc8be4b0bb6d74da8289,2013-05-24 00:00:00,15,Friday,United States,,,0,2013-05-24 15:00:00,,,45149,1,0,0,0,0,0,0,0,1
